CJ001,CJ002,CJ003,CJ004,CJ005,CJ006,CJ007,CJ008,CJ009,CJ010,CJ011,CJ012,CJ013,CJ014,CJ015,CJ016,CJ017,CJ018
48.28159753,45.38867763,46.35876376,48.71457617,49.26250457,45.78086379,50.37341371,48.10089017,44.66044254,50.58628299,44.71430311,48.88053171,51.05362653,45.8976749,40.93934317,49.09926077,50.33633485,43.65615075
0.962423871,1.394001156,2.219570844,0.569761125,0.850820459,1.321872872,0.684687177,1.062298811,1.664972639,0,1.072397259,1.249342664,0.640607425,0.832439281,1.272938454,0.531760947,0.610137392,0.780393862
33.84523946,39.31083259,41.91962208,36.22731152,37.05323099,46.13336323,35.65263942,37.3504262,40.98770878,39.6938601,39.91182843,35.60626591,36.82100069,34.20568682,35.27271392,32.15381192,35.52355483,33.05197533
199.0078693,243.8386822,287.2830899,204.0219628,226.3607831,247.2342895,213.9647427,216.3265299,232.9492601,197.433518,205.4340141,198.7495954,195.6080846,209.2449647,195.7450841,183.5638789,183.583562,196.200198
36.73251107,36.69011042,39.39738248,34.89786889,30.16158527,36.65994098,29.73498596,35.05586077,33.98502974,29.7035704,32.17191778,30.1924477,31.83540378,30.11916671,32.27514918,25.84358202,29.65945656,31.0321324
0,0,0,0,0.085082046,0.308437003,0,0,0,0.167061701,0.233129839,0,0.027852497,0,0.369562777,0,0.135586087,0.183622085
0.267339964,1.115200925,2.11868126,0.7596815,0.72319739,2.467496027,0.733593404,1.062298811,2.399519391,0,1.025771291,0.937006998,0.752017412,1.286497071,2.17631413,0.567211677,0.94910261,1.652598767
19.03460545,24.59018039,38.33804185,21.55596255,29.60855197,32.6061975,19.75811567,25.79261514,31.97726862,23.78958619,28.02220664,23.52928683,23.17327729,24.70831138,36.13502707,21.69584664,23.35470351,24.74307598
1.764443763,1.617041341,2.37090522,2.563925062,1.44639478,2.423433598,1.809530396,1.869645908,2.154670474,1.603792327,1.305527098,2.082237773,1.782559792,1.74055486,1.478251107,1.169874083,1.254171306,1.514882203
160.9386584,150.9982052,132.5184683,148.422773,146.7239881,115.840126,146.5230558,145.3649693,115.813538,161.782551,141.7429421,131.7535951,148.8437426,134.0227242,118.2600886,140.9521017,143.8568384,124.8171124
27.26867634,30.16618501,43.07985229,26.58885249,30.5869955,40.9339966,30.51748559,35.90569982,36.62939805,29.13556061,33.43081891,32.5349652,30.60989392,33.14621864,34.20508812,28.60873895,31.08311048,35.16362931
0.37427595,0.724880601,0.302668751,0.37984075,0.425410229,0.881248581,0.489062269,0.16996781,0.685576969,0.400948082,0.373007742,0.72878322,0.445639948,0.41621964,0.5338129,0.07090146,0.474551305,0.459055213
1.817911756,3.457122866,6.154264613,1.424402812,3.233117744,5.1553042,1.564999261,1.74217005,0.636607185,3.007110614,4.476092908,2.915132882,1.253362353,2.421641545,2.792252092,0.992620434,0.440654783,0.780393862
0,0.167280139,1.008895838,0.189920375,0.042541023,0.660936436,0,0,0.14690935,0.200474041,0.186503871,0,0.08355749,0.075676298,0.287437715,0,0.033896522,0.045905521
121.1584718,116.1481763,95.18932233,164.5660049,123.3264255,92.61922588,96.54089191,101.0883549,93.48331668,108.2893944,84.1132459,97.13639209,162.6864335,129.3686319,101.3833884,110.1454175,98.97784361,82.44631625
0,0,0,0,0.042541023,0,0.048906227,0.042491952,0,0,0,0.052055944,0,0,0,0,0,0
0.160403978,0.055760046,0.100889584,0,0,0.088124858,0,0.084983905,0.195879134,0,0,0.052055944,0,0.113514447,0.082125062,0,0.033896522,0.137716564
222.2129782,244.2290025,239.7136511,228.3792509,228.9983265,246.7055403,218.4152094,238.4223452,239.511211,232.6835368,245.8121022,227.9009242,222.0122515,221.239658,223.3801673,219.1209609,238.936582,227.5077635
5.774543226,6.635445502,14.78032403,7.50185481,8.295499475,10.26654597,6.651246859,10.11308468,11.16511064,6.58223101,7.973040492,9.578293754,8.355749023,7.491953528,9.937132444,6.416582093,7.050476531,6.839922673
132.6006222,97.97040123,85.85703583,118.5577941,103.5023088,88.38923269,117.5705695,110.9889798,86.08887937,141.6014976,105.0483054,104.3721684,114.2509416,97.84945366,90.29650514,116.2783937,118.231068,86.99096286
71.37977043,78.23134486,79.55143684,65.61748954,72.91531333,76.44831442,72.5279345,77.16538565,73.89540328,69.66472922,74.4150446,73.86738498,73.02924646,77.07630978,66.76767502,69.69613478,79.72461923,71.47489666
106.7755817,118.7131384,114.7114568,110.6286184,106.2674753,111.5220079,102.1162018,108.9068741,112.5325625,121.9550416,106.2605806,107.0270215,108.3183598,102.8440893,114.5644608,111.2089394,113.3499688,102.8742732
64.96361129,73.38022084,81.82145248,66.6620516,65.17284715,69.04582634,61.37731477,70.53664107,70.76133714,62.98226119,60.47388023,65.48637795,68.65640447,67.12487656,66.27492465,66.43466764,62.50518617,59.4935556
0.106935986,0.501840416,0.554892711,0.142440281,0.255246138,0.881248581,0.440156042,0.467411477,0.783516536,0,0.652763549,0.624671332,0.278524967,0,0.862313146,0.354507298,0.406758261,0.596771777
50.63418921,62.22821159,73.95206494,53.36762536,58.5789886,64.99208286,57.90497266,61.44336324,66.84375446,52.62443574,61.82603329,58.30265763,51.61067646,57.93020632,56.83054257,55.26768775,66.16601052,54.81119243
0.534679928,0.89216074,0.958451046,0.854641687,0.510492275,0.48468672,0.293437361,0.892331001,0.685576969,0.835308504,0.279755807,0.832895109,0.807722406,0.643248535,0.451687838,0.460859487,0.677930436,0.550866256
40.47527057,51.18772244,60.98775342,42.92200473,47.98627388,61.11458911,44.01560422,51.03283489,61.21222936,37.68911969,45.78670037,45.60100722,42.7535825,48.84905053,44.55284588,42.00911481,42.40454875,48.52213601
4.758651362,6.35664527,5.044479191,5.412730686,4.339184341,4.890929626,2.934373614,4.121719388,3.623763978,4.31019188,4.196337101,4.737090933,5.069154407,5.864913116,4.229440668,5.743018227,4.94889218,5.600473598
29.30046007,36.63435037,45.45075751,33.66338646,33.94773631,46.88242452,33.89201525,37.60537792,43.82795622,31.10688868,37.53390407,38.52139879,35.8740158,36.55165206,38.3113412,34.13905279,32.40507482,38.79016549
31.97385971,41.42971435,45.60209188,31.76418271,38.11675656,48.77710897,33.50076543,45.29642131,45.88468713,36.18556439,37.3474002,41.38447573,35.95757329,36.85435726,41.14465582,33.25278455,38.33696614,39.70827592
43.20213821,52.86052383,61.34086696,45.58088998,52.2829172,60.85021453,52.08513166,56.08937723,66.25611706,54.19481573,60.89351394,57.46976252,52.89189131,52.89773249,60.64935793,53.38879907,58.26812094,56.55560224
52.50556896,64.84893377,75.36451911,52.13314292,55.60111699,67.37145403,51.20481957,60.59352419,68.06799905,51.08746809,58.09595587,56.42864364,55.28720603,55.01666884,59.04791923,53.14064396,60.16632616,58.89678382
80.84360516,81.01934717,87.97571709,81.47584085,76.44621823,94.69016005,79.91277477,91.52766558,88.78221747,90.38038011,96.37587543,90.31706339,84.05883517,83.92501478,89.63950465,77.10533731,90.80878186,84.00710397
0.213871971,0.501840416,0.908006254,0.189920375,0.170164092,0.881248581,0,0,0.636607185,0,0.279755807,0.676727276,0.445639948,0.264867044,0.657000492,0.212704379,0,0
1.924847742,2.843762358,3.632025017,2.896285718,2.467379331,3.040307605,2.005155303,1.869645908,3.378915061,1.737441688,2.657680164,2.915132882,3.091627138,2.19461265,2.915439684,1.169874083,1.694826089,2.662520235
16.30773781,18.40081526,17.85745634,12.58222484,17.31419634,19.47559364,12.51999409,15.21211898,17.58015227,11.36019565,13.6147826,14.41949658,15.45813569,16.27040413,15.11101132,9.217189747,12.40612697,17.44409809
29.83514,45.94627809,59.57529924,33.90078693,39.73331543,53.44772645,36.92420131,40.87725826,44.56250297,27.59859297,44.06153956,43.20643378,40.38612028,41.77331664,48.00209846,30.45217689,36.0997957,41.08544156
10.85400254,15.66857299,16.49544695,11.77506325,11.61369926,16.47934847,7.531558944,13.8523765,14.250207,10.65853651,12.26262953,11.03586019,11.69804863,10.82171065,14.2897607,7.480103987,9.558819143,11.38456928
50.25991326,65.40653423,72.3378316,52.46550358,52.87849152,68.64926447,46.06966575,53.36989228,62.48544373,49.88462385,54.92539006,60.38489541,54.78586109,52.2166458,60.15660756,46.19230092,52.40402268,54.44394826
0.267339964,1.226721017,1.614233341,0.37984075,0.467951252,1.498122588,0.440156042,0.637379287,1.077335237,0.801896164,0.792641452,0.676727276,0.250672471,0.45405779,1.355063515,0.354507298,0.57624087,0.826299383
4.117035448,2.174641803,2.37090522,5.555170967,6.381153442,2.291246311,2.249686438,3.144404481,3.183035927,7.183653133,2.844184035,2.863076937,2.813102171,3.178404527,2.586939438,5.28215874,2.84730783,3.121575448
0.160403978,0.055760046,0.151334376,0.142440281,0.085082046,0.176249716,0.048906227,0.042491952,0,0.03341234,0,0,0.08355749,0.264867044,0.205312654,0,0,0.045905521
0,0.501840416,0.403558335,0.189920375,0.297787161,0,0.244531135,0.16996781,0.244848917,0.06682468,0.233129839,0.312335666,0.139262484,0.151352597,0.5338129,0.248155109,0.067793044,0.550866256
0,1.003680832,1.614233341,0.949601875,0.893361482,0,0.63578095,0,1.762912206,0.534597442,0,0,1.086247373,0,0.903375677,0,0.610137392,0
0,0.167280139,0.201779168,0,0,0.176249716,0,0,0,0,0.046625968,0,0,0,0.123187592,0,0.067793044,0
17.80484161,16.2819335,13.92276257,13.76922718,17.78214759,16.65559818,15.20983657,17.37920855,13.12390198,13.99977052,14.45405002,12.3372588,13.75913339,16.64878562,9.403319544,10.06800726,13.08405741,16.06693245
0.053467993,0,0.050444792,0,0.042541023,0.132187287,0,0,0.097939567,0.03341234,0,0.104111889,0.111409987,0,0.041062531,0,0,0.091811043
0,0.111520092,0.25222396,0,0,0,0,0,0,0,0,0,0,0,0.123187592,0,0,0
0.053467993,0,0.302668751,0,0.085082046,0.088124858,0.048906227,0.042491952,0.097939567,0,0.046625968,0.156167833,0,0.037838149,0.123187592,0.03545073,0,0.091811043
13.58087018,13.49393119,12.30852923,18.84959721,12.29435563,10.83935755,10.41702633,13.08752135,11.65480847,11.69431905,9.651575333,10.93174831,17.101433,15.70283189,10.75838306,14.10939046,13.28743654,10.60417542
3.101143584,1.951601618,2.925797931,1.994163937,2.977871606,1.89468445,1.711717942,2.08210567,2.889217226,3.374646355,2.33129839,2.863076937,2.451019713,2.572994141,1.64250123,2.694255464,2.033791307,2.47889815
27.32214434,30.72378547,41.86917728,29.67505858,34.96872086,38.55462543,31.25107899,33.69611829,36.28660957,32.40996995,37.72040794,35.86654563,32.55956869,28.87050779,34.5746509,33.14643236,37.9641044,35.16362931
1.550571792,1.895841572,3.531135434,2.468964874,1.829263987,2.864057889,1.809530396,1.487218336,2.448489174,1.436730627,1.352153066,1.874013995,2.088937256,2.345965246,2.669064499,0.992620434,0.982999132,1.377165639
0.427743943,0.44608037,0.353113543,0.37984075,0.510492275,0.48468672,0.293437361,0.212459762,0.195879134,0,0.466259678,0.468503499,0.389934954,0.302705193,0.574875431,0.177253649,0,0.413149692
0.962423871,1.394001156,2.219570844,0.569761125,0.850820459,1.321872872,0.684687177,1.062298811,1.664972639,0,1.072397259,1.249342664,0.640607425,0.832439281,1.272938454,0.531760947,0.610137392,0.780393862
4.651715376,6.635445502,6.658712532,5.935011717,5.147463777,5.684053349,5.281872506,6.373792867,5.680494885,6.248107609,5.361986296,5.257650376,5.960434303,4.881121238,4.886441161,5.353060199,6.067477399,5.279134949
3.421951541,5.1856843,11.55185735,4.32068853,4.296643318,7.04998865,4.548279102,5.736413581,8.471772544,3.040522954,5.92149791,3.956251768,2.868807164,3.632462317,4.84537863,2.729706194,3.457445222,6.564489545
0,0.223040185,0.201779168,0,0.085082046,0.352499432,0.097812454,0,0,0.06682468,0.41963371,0.208223777,0.08355749,0,0.328500246,0,0,0.275433128
0.534679928,0.780640647,0.554892711,0.664721312,1.233689665,0.704998865,0.684687177,0.722363192,0.538667618,0.801896164,0.792641452,0.312335666,0.946984889,0.681086684,0,0.567211677,0.542344349,0.321338649
217.4008588,254.6003711,250.2566127,217.2214288,236.1452184,246.4852282,221.349583,237.8274579,229.0806472,216.0441914,225.3433023,219.7801969,228.5018833,248.5209635,210.6918453,203.5226398,253.9188447,232.832804
18.98113745,17.67593466,15.53699591,20.65384077,16.76116304,14.0999773,17.45952301,19.75875789,15.67033072,21.01636196,16.92522631,16.39762246,20.36017512,19.18394161,15.68588675,18.71798533,19.52439655,15.37834963
0,0,0,0,0,0,0,0.042491952,0,0,0,0,0,0,0,0,0,0
0.962423871,0,0,0.854641687,0.808279436,0,0.684687177,0,0,0.801896164,0,0,0.779869909,0.832439281,0,0.779916056,0,0
154.3086273,168.9529401,174.0345321,156.1145482,150.169811,168.2744166,157.5758631,163.8064767,162.0899833,163.9543531,162.5381237,157.4171756,159.7619213,154.7958681,159.9385573,153.1471527,167.3810246,148.4584559
15.39878193,21.41185775,32.53689078,12.53474475,18.7180501,39.39181158,15.84561752,23.62552556,38.93097787,15.30285179,25.27127454,25.09096516,15.17961072,16.64878562,28.25102116,10.91882478,21.25311916,25.89071401
87.63404025,104.884647,104.4207192,91.54162072,91.71844547,101.2113995,82.94496083,98.45385382,104.0607899,101.7071634,97.44827269,88.96360883,94.22499648,101.4440778,93.45832001,93.90898323,110.6721436,101.2216745
14.59676204,22.13673835,27.89596993,16.42811243,15.44239133,17.62497162,12.61780654,13.8523765,15.08269331,13.3983484,15.80620308,14.57566441,15.51384069,16.19472783,14.12551058,11.37968426,9.796094795,11.38456928
7.806326953,9.758008091,11.75363651,8.878777528,9.146319934,14.23216459,7.189215355,10.11308468,12.97699262,6.816117391,9.604949365,9.213902144,8.46715901,7.908173169,12.03132151,6.98379377,8.677509576,8.446615918
79.93464928,84.64375018,84.69680561,70.69785957,75.6379388,74.06894325,75.90246416,76.35803855,75.85419462,80.12279169,75.53406782,68.92207027,71.24668667,67.20055286,74.44636827,76.39632271,76.13158792,62.9364697
0,0,0,0,0,0,0.048906227,0,0,0,0,0,0,0,0,0,0,0
7.966730932,7.583366288,6.709157324,6.979573779,9.486648117,6.168740068,8.314058574,7.266123869,7.688256008,9.890052685,7.320276943,7.23577626,9.692668866,8.059525765,7.801880845,7.338301068,7.050476531,7.344883407
105.7596898,94.79207859,69.66425763,99.51827647,90.18696865,79.57674688,100.2088589,98.87877335,88.19458006,115.907408,94.37095881,88.96360883,107.7334574,95.38997397,74.61061839,101.5308901,108.6383523,91.07655425
3.635823512,5.018404161,8.222501081,4.70052928,5.785579121,6.873738933,5.428591187,5.438969913,6.708860338,4.34360422,5.361986296,4.685034988,4.567809466,5.940589414,5.584504183,3.54507298,5.253960876,5.095512864
59.24253606,53.75268457,39.14515852,56.69123192,59.68505519,41.50680817,63.67590743,53.83730375,45.44395908,63.51685863,49.37689989,49.60931493,60.55132792,57.51398668,44.47072081,59.45087387,53.9971592,42.60032376
77.36818562,75.94518297,84.7976952,68.51377526,68.4059649,74.86206697,67.9796554,70.87657669,74.53201047,62.61472545,68.44692072,64.65348284,65.64833482,69.8492233,65.86429934,57.32383008,59.79346443,68.99599851
77.36818562,75.94518297,84.7976952,68.51377526,68.4059649,74.86206697,67.9796554,70.87657669,74.53201047,62.61472545,68.44692072,64.65348284,65.64833482,69.8492233,65.86429934,57.32383008,59.79346443,68.99599851
15.39878193,21.41185775,32.53689078,12.53474475,18.7180501,39.39181158,15.84561752,23.62552556,38.93097787,15.30285179,25.27127454,25.09096516,15.17961072,16.64878562,28.25102116,10.91882478,21.25311916,25.89071401
0.427743943,1.505521248,1.261119798,0.37984075,1.020984551,1.101560726,0.782499631,1.232266621,1.664972639,0.400948082,1.538656937,1.301398608,0.724164915,0.794601132,1.314000984,0.779916056,0.406758261,0.504960734
0.962423871,1.394001156,2.219570844,0.569761125,0.850820459,1.321872872,0.684687177,1.062298811,1.664972639,0,1.072397259,1.249342664,0.640607425,0.832439281,1.272938454,0.531760947,0.610137392,0.780393862
199.0078693,243.8386822,287.2830899,204.0219628,226.3607831,247.2342895,213.9647427,216.3265299,232.9492601,197.433518,205.4340141,198.7495954,195.6080846,209.2449647,195.7450841,183.5638789,183.583562,196.200198
4.117035448,4.29352356,5.649816694,3.228646374,2.041969101,4.450305335,2.494217572,2.676993004,3.329945277,2.940285933,2.657680164,2.030181828,2.283904733,2.572994141,3.572440176,0.744465326,1.084688697,1.652598767
32.56200763,28.71642381,27.39152201,50.28141926,36.84052587,26.87808173,26.50717498,29.61689086,25.02355936,31.94219719,24.47863309,26.5485316,47.9062944,37.38409134,29.72927227,32.04745974,29.18490526,22.53961096
0.106935986,0.167280139,0.25222396,0,0,0.220312145,0.097812454,0.127475857,0,0,0.186503871,0.208223777,0.111409987,0,0.123187592,0.106352189,0,0.229527606
41.06341849,49.18036078,54.48037526,46.05569092,43.85979466,51.90554143,45.38497857,45.25392936,51.85900071,43.53627922,46.20633408,41.6968114,47.37709696,46.35173269,46.35959723,43.0726367,50.98036876,48.10898632
63.94771942,76.78158366,98.5186786,62.95860429,57.89833223,71.07269807,54.92169282,58.97883,67.57830121,54.86306253,64.67021733,61.94657374,60.85770538,64.43836797,62.70248447,44.31341224,43.69261658,51.55190042
3.421951541,4.851124022,5.54892711,4.32068853,6.083366281,4.890929626,3.521248337,4.886574532,4.848008565,4.777964642,4.289589037,5.361762264,3.425857099,5.789236817,4.722191038,2.481551086,3.254066091,5.554568077
3.956631469,3.122562589,1.412454173,2.279044499,1.531476826,1.277810443,3.521248337,2.464533242,1.469093505,3.474883376,3.030687906,2.030181828,1.699002301,1.286497071,0.451687838,1.6661843,1.050792175,1.468976681
5.828011218,5.687524716,2.774463555,4.748009373,7.35959697,4.758742338,5.722028548,7.266123869,4.994917916,3.708769757,5.828245974,3.539804213,5.264121884,5.448693475,3.654565238,4.254087575,4.338754788,4.452835566
151.7421637,171.9082225,180.7436894,158.1561922,164.7613819,174.5312815,159.3364873,172.6448028,169.5333904,156.0356285,158.8546723,152.5759728,160.3189712,155.8174981,165.2356238,151.8709264,164.8387854,162.2760178
23.1516409,39.53387278,50.04123357,28.0607354,31.31019289,43.00493076,30.56639182,32.59132753,37.02115632,22.85404066,36.18175101,37.27205613,31.89110877,32.69216085,39.66640472,24.17739772,28.57476786,32.63882564
31.06490383,27.04362242,30.46865431,30.24481971,29.14060072,30.9318252,29.14811124,30.33925405,27.08029027,32.17608357,28.44184035,27.84993021,28.79948163,27.73536331,24.4322058,30.98393784,26.37149395,23.64134347
0.053467993,0,0.302668751,0,0.127623069,0.176249716,0,0,0.195879134,0,0.046625968,0.104111889,0.111409987,0.151352597,0,0.03545073,0.067793044,0.091811043
0.481211935,1.170960971,2.623129179,0.474800937,1.616558872,2.467496027,0.63578095,0.382427572,1.762912206,0.400948082,1.119023227,0.884951053,0.724164915,0.983791877,1.683563761,0.496310217,0.881309566,1.101732511
6.04188319,6.970005779,5.498482318,8.26153631,7.146891855,6.829676504,7.384840263,5.099034294,5.435645967,6.61564335,6.481009523,5.569986042,8.300044029,7.340600932,5.214941407,8.189118583,6.677614791,5.32504047
0,0,0,0,0.042541023,0.088124858,0,0,0,0,0,0,0,0,0.082125062,0,0,0
27.64295229,26.98786238,29.35886889,29.91245905,27.14117264,29.30151532,30.41967314,28.85203571,31.58551035,31.97560953,26.94980938,26.86086727,25.87496947,27.73536331,27.59402067,28.78599259,35.59134787,32.91425877
1.817911756,3.457122866,6.35604378,1.424402812,3.233117744,5.1553042,1.564999261,1.74217005,0.734546752,3.007110614,4.522718876,2.915132882,1.28121485,2.459479694,2.792252092,0.992620434,0.440654783,0.780393862
9.677706702,10.31560855,11.35007818,9.590978934,8.763450727,11.14779455,9.48780802,11.68528692,11.5568689,8.921094821,10.02458308,10.0988532,9.609111376,11.50279734,8.582068929,6.841990851,8.16906175,10.28283677
13.58087018,13.49393119,12.30852923,18.84959721,12.29435563,10.83935755,10.41702633,13.08752135,11.65480847,11.69431905,9.651575333,10.93174831,17.101433,15.70283189,10.75838306,14.10939046,13.28743654,10.60417542
292.1491128,283.7071152,265.9449429,280.4649137,271.5393495,251.2880329,264.240344,269.7389141,236.4261147,291.2887815,253.318883,242.112197,272.0910407,275.3860494,245.2254337,261.6972874,267.2740743,237.9283169
0.320807957,0.557600462,0.302668751,0.142440281,0.297787161,0.92531101,0.342343588,0.977314906,1.469093505,0.434360422,0.512885646,1.041118886,1.336919844,0.340543342,0,0.283605838,1.932101742,1.101732511
8.554878853,10.53864874,10.69429588,8.783817341,9.103778911,11.76466856,6.846871767,8.710850252,11.16511064,7.551188875,10.81722453,9.370069977,8.745683977,8.210878362,9.15694436,7.267399608,6.813200878,7.298977886
0,0.501840416,0.554892711,0.237400469,0.085082046,0.704998865,0,0,0.195879134,0.300711061,0.279755807,0.208223777,0,0.529734088,0.5338129,0.03545073,0.101689565,0.321338649
1.283231828,3.345602774,3.026687514,1.13952225,1.786722964,2.81999546,0,1.784662003,3.134066143,0.935545524,1.818412744,2.186349661,1.420477334,1.400011518,2.956502215,0.921718975,1.694826089,2.983858884
0,0.055760046,0,0,0,0.044062429,0,0,0.14690935,0.03341234,0,0.052055944,0,0,0,0,0,0.045905521
0,0,0.050444792,0.094960187,0.042541023,0.220312145,0,0,0.244848917,0.06682468,0.139877903,0.104111889,0.08355749,0.151352597,0.082125062,0,0,0.137716564
5.132927312,4.683843883,4.186917728,4.463128811,5.828120144,3.26061975,4.939528918,4.206703292,3.476854628,4.009480818,3.310443713,3.071300715,3.620824577,5.297340879,1.888876415,2.304297437,4.101479136,2.800236799
0,0.167280139,0.151334376,0.332360656,0.935902505,0.48468672,0,0.084983905,0,0.06682468,0.186503871,0,0.445639948,0.113514447,0.780188084,0.07090146,0,0.275433128
0,0.167280139,0.353113543,0,0,0,0.195624908,0.297443667,0,0,0.279755807,0.36439161,0,0,0,0,0,0
46.41021778,60.83421044,85.50392228,51.04110076,52.24037618,75.43487855,46.85216538,52.73251299,72.0835213,44.13770134,57.11681055,53.46145481,48.21267186,59.21670339,59.37641948,38.88945059,52.74298789,57.65733475
45.18045394,54.19876494,47.87210752,51.32598133,50.58127628,49.30585812,52.03622543,56.04688528,56.07040209,54.02775403,50.9621828,50.8586576,52.80833382,48.77337423,50.42478777,53.4242498,57.1156392,55.49977525
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082125062,0,0,0
195.4789818,224.5457062,250.7610606,222.7765998,224.4464371,220.5765199,213.2311493,216.8789253,212.0391625,223.0941952,212.3346573,201.9770639,216.8595396,213.7477045,198.0445859,213.3070412,219.378289,191.9309845
21.86840907,27.43394275,29.66153764,21.74588293,21.01526534,28.72870375,27.72983066,28.97951157,30.99787295,22.25261854,25.55103035,24.51834977,26.18134694,23.83803395,25.70514426,22.86572072,28.87983656,29.7467778
21.92187706,22.86161896,27.84552513,21.08116162,22.41911909,23.74964926,19.07342849,21.50092794,23.06476802,20.48176451,20.7019297,17.80313296,22.53266986,24.59479694,24.35008074,18.54073168,19.4566035,20.74929563
27.64295229,26.59754205,25.17195116,30.19733961,26.3328932,20.88559137,23.71952005,22.43575089,21.15494647,28.53413849,24.52525906,25.81974838,26.40416691,25.84345586,20.94189069,17.3708576,20.43960264,19.37212999
4.277439426,5.966324947,7.163160451,4.985409842,5.572874006,7.666862656,3.863591926,4.50414696,7.198558173,3.374646355,7.133773072,4.685034988,4.929891923,6.12978016,6.939567699,3.47417152,3.830306961,5.416851513
1.390167814,2.118881757,3.077132306,1.566843093,1.44639478,2.467496027,1.41828058,1.699678098,2.301579824,0.801896164,2.051542583,1.457566441,1.587592314,1.400011518,2.504814376,1.311677002,2.169377394,2.157559501
0,0.055760046,0.050444792,0.047480094,0.042541023,0,0.097812454,0,0,0,0,0,0,0,0,0,0,0
2.994207598,3.234082681,4.035583353,2.943765811,3.530904905,3.26061975,2.396405118,4.759098674,5.680494885,3.174172315,3.543573552,3.852139879,2.534577204,4.578416045,3.77775283,2.977861303,3.287962613,3.947874831
1.550571792,1.728561433,2.673573971,1.661803281,1.276230688,2.555620885,1.516093034,1.827153955,2.10570069,2.17180211,1.305527098,1.717846162,1.504034824,1.32433522,2.586939438,1.063521894,1.084688697,1.147638032
36.03742717,37.08043074,43.43296583,35.18274946,38.41454372,47.4552361,37.65779472,39.47502383,43.14237925,40.76305499,45.08731085,37.27205613,35.79045831,39.1246462,40.15915508,39.91752175,46.13316615,37.5048109
0.588147921,1.115200925,1.008895838,0.664721312,1.191148643,0.793123723,0.880312084,1.359742478,2.350549607,0.634834463,0.979145324,1.093174831,0.974837386,1.248658921,1.272938454,0.602662407,1.728722611,2.019842937
0,0,0,0,0,0,0,0,0,0,0,0.052055944,0,0,0,0,0,0
8.394474874,11.0962492,13.92276257,8.831297434,6.168448327,9.869984109,6.308903271,8.583374395,8.520742327,7.283890153,6.854017265,7.183720315,6.23895927,6.924381291,7.473380598,2.162494518,1.762619133,3.856063789
12.88578627,16.22617345,16.79811571,10.5880609,13.48550427,15.95059932,13.05796258,11.64279497,9.54910778,10.02370205,14.59392792,10.93174831,9.804078853,14.11362963,8.335693744,6.94834304,7.694510445,9.869687079
0.106935986,0.334560277,0.454003127,0,0.212705115,0.660936436,0.195624908,0.297443667,0.489697835,0.167061701,0.326381775,0.312335666,0.306377464,0.264867044,0.369562777,0.106352189,0,0.413149692
10.69359857,14.72065221,18.56368342,11.91750353,12.29435563,19.03496935,6.993590448,14.06483626,19.09821556,8.252848018,15.89945502,14.78388819,13.00711598,14.49201112,14.08444805,9.890753613,13.79588437,15.10291651
0,0,0.050444792,0.047480094,0,0,0,0,0,0,0,0.052055944,0,0,0,0,0,0
28.97965211,41.70851458,48.93144815,30.95702111,36.3300336,44.23867878,27.97436179,36.07566763,43.09340947,29.63674572,36.55475875,32.48290925,36.90455818,37.98950173,37.7775283,29.99131741,34.20159048,35.02591275
21.28026115,22.35977854,26.23129179,19.37187824,21.1428884,25.99683315,21.37202116,22.22329113,25.5132572,22.51991726,19.90928825,23.06078333,20.41588011,19.29745606,20.44914032,21.09318423,19.69387916,21.30016188
21.28026115,22.35977854,26.23129179,19.37187824,21.1428884,25.99683315,21.37202116,22.22329113,25.5132572,22.51991726,19.90928825,23.06078333,20.41588011,19.29745606,20.44914032,21.09318423,19.69387916,21.30016188
21.28026115,22.35977854,26.23129179,19.37187824,21.1428884,25.99683315,21.37202116,22.22329113,25.5132572,22.51991726,19.90928825,23.06078333,20.41588011,19.29745606,20.44914032,21.09318423,19.69387916,21.30016188
150.8866758,139.957716,137.8656163,136.9800704,132.4727455,142.3216459,143.6375884,135.8892639,141.5716441,157.3721221,150.2754942,132.6906021,148.4816601,140.9092674,129.5933471,136.7689156,140.9417376,135.9721541
12.03029839,13.04785082,19.16902093,13.05702578,15.65509644,14.98122588,14.37843071,14.06483626,15.52342137,14.13341988,14.64055389,13.22220986,12.75644351,13.28119035,14.90569867,14.81840505,12.50781654,11.15504167
186.0151471,167.4474188,156.7319685,177.8604311,170.0364687,160.0788048,158.9941437,160.7045642,144.1670426,181.8633675,154.0055716,150.1293434,165.0538957,157.1039952,145.1560462,151.4809684,155.8223106,136.6148314
145.4329405,174.2501445,196.3311301,141.348239,163.102282,182.5506436,150.435554,169.6278742,191.4718534,145.5441537,164.6829182,165.2776232,159.2327239,166.5635325,170.8611905,143.3273006,174.2620185,165.1221601
20.63864523,27.09938247,30.06509598,22.26816396,25.05666252,33.6636958,20.58952153,28.93701962,28.35350464,22.82062832,24.52525906,25.71563649,23.64676973,24.97317843,25.86939438,23.75198896,30.06621482,32.31748699
109.3955133,98.13768137,95.08843275,118.1304732,103.2470627,94.64609762,108.2783864,112.603674,94.51168213,118.3130965,103.1832667,96.66788859,115.504304,106.7792569,106.6804549,113.087828,113.0449001,97.18198858
0,0,0.050444792,0,0,0.132187287,0.048906227,0.042491952,0.048969783,0,0,0.052055944,0,0.075676298,0.041062531,0.07090146,0,0
