LA1,LA2,LA3,SA1,SA2,SA3,O1,O2,O3
13.45997245,15.20723983,12.67002656,8.791459976,11.6129208,11.51037297,12.19724573,11.41033386,11.69987717
75.37584569,73.50165917,66.18670589,70.69799064,75.93063602,74.11064699,70.47297531,100.410938,88.15252283
75.37584569,73.50165917,66.18670589,70.69799064,75.93063602,74.11064699,70.47297531,100.410938,88.15252283
75.37584569,73.50165917,66.18670589,70.69799064,75.93063602,74.11064699,70.47297531,100.410938,88.15252283
75.37584569,73.50165917,66.18670589,70.69799064,75.93063602,74.11064699,70.47297531,100.410938,88.15252283
438.987387,417.3542486,443.6400343,398.9124964,410.0254345,439.2116,388.053114,427.1614077,466.3813107
75.37584569,73.50165917,66.18670589,70.69799064,75.93063602,74.11064699,70.47297531,100.410938,88.15252283
40.76448798,39.49658122,37.63186992,35.53215074,38.63529421,42.20470088,40.43161083,33.40115912,41.75645818
6.729986223,8.659678236,7.753299833,9.157770808,5.806460402,4.846472828,10.16437144,16.80430987,8.875768889
87.87439154,89.97616899,93.22870287,88.28091059,99.82645383,84.40940175,96.44859121,101.2407805,103.8868404
0.961426603,0.844846657,0.378209748,0,0,0,0.451749842,0.414921231,0
0,0.211211664,0,0,0,0,0.225874921,0,0
6.922271543,5.069079943,4.538516975,2.197864994,7.816389002,6.260027403,7.679747309,6.846200317,6.858548687
1.345997245,1.267269986,1.323734118,0.732621665,1.116627,0.605809103,0,0.207460616,0.806888081
119.7937548,88.49768734,93.22870287,91.94401891,88.21353303,107.8340204,89.22059374,90.0379072,94.00246141
0,0,0,0,0.4466508,0.403872736,0.451749842,0.414921231,0
8.460554109,6.969984922,10.40076807,0,3.796531801,8.683263817,5.646873021,5.393976008,6.051660606
0.961426603,0.211211664,0.567314622,0.366310832,0.8933016,0.403872736,0.677624763,0.622381847,0.806888081
2.691994489,4.646656614,9.455243699,2.197864994,1.786603201,0,1.806999367,1.45222431,4.236162424
42.8796265,18.58662646,20.23422151,19.78078495,19.42930981,17.97233674,27.55674034,46.47117791,25.41697454
76.91412826,77.93710412,69.96880337,67.03488232,70.12417562,76.73581978,61.88972832,65.35009394,65.9631006
6.345415581,3.801809957,5.294936471,1.098932497,0.6699762,1.211618207,0.225874921,0,0.20172202
14.42139905,13.51754651,13.99376067,13.5535008,18.53600821,9.491009288,21.6839924,32.57131666,21.9877002
23.84337976,9.715736557,12.29181681,4.76204082,2.903230201,7.875518345,0.903499683,1.45222431,0
0,0,0.378209748,0,0.2233254,0,0,0,0
13.26768712,0.844846657,1.512838992,1.831554162,0.6699762,3.029045517,0,0,0.40344404
121.716608,75.82498748,80.74778119,73.26216646,62.53111202,56.34024662,73.18347436,74.0634398,76.45264565
154.2128272,128.8391152,133.1298313,124.545683,114.7892556,106.4204658,141.6235754,131.3225697,134.5485875
27.68908617,8.659678236,15.69570454,7.326216646,6.699762002,4.846472828,1.581124446,1.659684925,0.20172202
0.961426603,0.422423329,1.134629244,0,0.2233254,0,0,0.829842463,0
0,1.267269986,1.323734118,2.197864994,1.786603201,0,2.032874288,2.074606157,0
1279.658809,1339.715587,1299.528694,1297.472968,1294.84067,1295.4218,1316.399039,1270.48881,1270.243561
14.42139905,6.336349929,6.807775463,12.4545683,4.019857201,7.673581978,6.098622863,8.920806474,11.09471111
0.192285321,0,0,0,0,0.403872736,0,0,0.40344404
0.192285321,0,0,0,0,0.403872736,0,0,0.40344404
8.652839429,6.969984922,6.618670589,6.959905814,7.146412802,7.875518345,10.39024636,12.24017632,10.89298909
41.34134394,30.20326799,28.74394084,21.61233911,33.72213541,32.10788249,26.65324066,31.32655297,35.30135353
24.03566508,30.41447966,28.55483597,24.17651493,22.33254001,21.00138225,36.13998734,41.0772019,32.88068929
267.8534517,267.1827553,266.8269772,286.4550709,299.7026869,306.33747,274.6639038,256.8362422,308.0295248
58.26245216,53.64776273,44.62875026,47.6204082,51.58816742,46.84923734,79.0562223,82.15440381,71.00615111
70.56871268,77.30346913,83.39524942,108.7943172,101.613057,125.2005481,70.69885023,62.44564532,92.38868525
20.57452931,5.280291607,6.240460841,6.22728415,4.243182601,3.634854621,0.225874921,0,0.605166061
0,0,0,0,0,0,0,0,0.20172202
75.56813102,18.37541479,18.53227765,26.74069076,20.09928601,26.04979145,19.42524319,29.04448619,22.59286626
145.3677024,88.49768734,63.35013278,83.8851806,81.29044563,60.58091035,87.41359437,78.62757334,75.04059151
0.961426603,2.112116643,5.862251093,0,0.2233254,0,0,0,0
2.499709168,5.280291607,2.458363362,2.564175826,3.796531801,4.240663724,2.258749209,2.489527388,3.025830303
145.3677024,88.49768734,63.35013278,83.8851806,81.29044563,60.58091035,87.41359437,78.62757334,75.04059151
145.3677024,88.49768734,63.35013278,83.8851806,81.29044563,60.58091035,87.41359437,78.62757334,75.04059151
145.3677024,88.49768734,63.35013278,83.8851806,81.29044563,60.58091035,87.41359437,78.62757334,75.04059151
0,0,0.189104874,0.366310832,0.4466508,0,0,0,0
12.88311648,9.504524893,11.15718756,10.62301414,10.4962938,11.51037297,13.55249525,19.29383726,17.34809374
164.0193785,136.0203118,132.5625167,136.6339405,159.4543357,133.4799391,181.8293113,176.9639052,194.2583055
0.192285321,0,0.189104874,0,0.2233254,0,0.225874921,0,0
28.45822746,11.19421821,14.18286555,11.72194663,12.0595716,3.634854621,7.002122547,6.638739702,6.656826667
8.84512475,9.715736557,6.996880337,7.326216646,8.263039803,6.865836506,9.034996834,8.920806474,11.09471111
0,0,0.189104874,0.366310832,0.2233254,0,0,0,0
3.845706413,3.168174964,5.294936471,2.930486659,3.573206401,2.82710915,1.806999367,0.829842463,7.665436768
783.3703963,804.082806,867.6131618,890.1353225,827.1972819,843.2862721,783.1083506,736.9001069,797.8105899
518.0166538,582.3105584,556.1574343,505.1426378,542.010746,515.7454834,509.7996964,543.3393525,507.1291588
518.0166538,582.3105584,556.1574343,505.1426378,542.010746,515.7454834,509.7996964,543.3393525,507.1291588
518.0166538,582.3105584,556.1574343,505.1426378,542.010746,515.7454834,509.7996964,543.3393525,507.1291588
518.0166538,582.3105584,556.1574343,505.1426378,542.010746,515.7454834,509.7996964,543.3393525,507.1291588
518.0166538,582.3105584,556.1574343,505.1426378,542.010746,515.7454834,509.7996964,543.3393525,507.1291588
518.0166538,582.3105584,556.1574343,505.1426378,542.010746,515.7454834,509.7996964,543.3393525,507.1291588
0,0,0.378209748,0.366310832,1.5632778,0.403872736,1.355249525,3.319369851,2.218942222
17.30567886,19.85389644,20.61243126,22.34496077,23.44916701,21.60719136,25.29799114,21.78336465,27.63591677
0.192285321,0,0,0,0,0,0,0.207460616,0
0,1.056058321,0,2.197864994,0.6699762,1.413554575,1.129374604,1.659684925,1.210332121
0,0,0,0.366310832,0,0,0,0,0
162.2888106,166.8572148,191.5632373,167.4040504,153.8712006,160.7413488,153.1431963,158.707371,154.1156234
0.576855962,0.422423329,0.567314622,0,0.2233254,0,0,0,0
1.730567886,1.056058321,0,1.098932497,0.6699762,0.605809103,0.903499683,1.244763694,0
0,0.844846657,1.701943866,2.197864994,0,1.81742731,1.355249525,1.867145541,0
133.4460125,130.9512319,121.9726437,123.4467505,148.2880656,123.7869935,149.0774478,156.4253042,147.4587968
42.11048522,30.41447966,39.52291866,45.05623238,44.88840541,40.38727357,38.62461147,44.18911114,52.44772525
73.06842185,68.22136757,58.62251093,57.51080067,71.46412802,64.61963771,88.54296898,85.47377366,95.61623757
0.384570641,0.211211664,0,0,0.6699762,0,0.225874921,0.414921231,0.40344404
0,0,0,0,0,0,0,0,0.20172202
4.422562375,1.900904979,3.592992605,2.564175826,0,0.807745471,0,0,0
8.652839429,7.181196586,6.807775463,6.22728415,12.0595716,8.481327449,13.32662033,15.35208556,14.32226343
0,0.211211664,0,0,0,0.201936368,0,0,0.605166061
48.07133016,41.18627454,36.87545042,39.92788072,48.46161182,52.50345564,51.04773211,60.37103916,71.20787313
209.7832848,221.7722475,200.0729567,218.6875669,218.8588921,219.3028955,225.423171,236.0901806,251.9508032
209.7832848,221.7722475,200.0729567,218.6875669,218.8588921,219.3028955,225.423171,236.0901806,251.9508032
99.41151078,102.8600805,93.79601749,88.64722142,98.48650143,121.7676298,88.54296898,84.6439312,88.15252283
286.6974131,254.7212671,250.563958,255.3186501,263.9706229,240.9100868,304.0276435,285.8807284,296.9348137
31.15022195,25.97903471,15.12838992,24.17651493,26.12907181,20.79944589,32.07423876,35.47576528,37.31857374
36.14964028,20.90995476,21.93616538,20.14709578,25.23577021,12.52005481,31.84836384,29.04448619,24.81180848
31.15022195,25.97903471,15.12838992,24.17651493,26.12907181,20.79944589,32.07423876,35.47576528,37.31857374
2.115138527,2.745751636,3.592992605,2.564175826,3.573206401,2.625172782,2.032874288,0.829842463,1.412054141
159.5968161,157.7751132,174.9220084,183.8880378,192.2831695,195.6763404,140.9459506,141.4881399,177.9188218
0,0,0,0,0,0.403872736,0.677624763,1.037303078,0
615.1207408,672.9203624,677.9409732,646.1723082,662.1598112,667.3996957,618.4455333,593.1299002,630.5830351
149.9825501,156.9302666,145.7998578,156.7810362,137.7917718,144.384503,166.0180668,170.1177049,157.5448978
0.576855962,0.422423329,0,0,0,0,0.677624763,0.207460616,0.40344404
4.807133016,3.801809957,2.458363362,1.098932497,0.8933016,0.403872736,2.484624129,2.489527388,0.40344404
115.3711924,123.5588236,117.4341267,99.27023556,125.9555256,104.8049749,158.3383195,162.0267408,138.7847499
9.421980712,7.39240825,6.807775463,12.4545683,5.806460402,5.452281931,4.969248259,7.468582164,6.253382626
362.8424001,335.4041229,339.6323537,327.8481949,334.5414493,334.8104979,384.6649902,392.1005636,378.0270659
0.192285321,0,0.189104874,0,0,0.403872736,0.225874921,0.207460616,0.20172202
13.0754018,14.57360484,20.61243126,15.75136579,19.42930981,19.58782768,6.550372705,9.958109552,8.472324848
119.7937548,101.3815989,113.6520293,101.1017897,102.5063586,95.91977472,101.8695893,108.501902,100.6592881
0.384570641,0.633634993,0,0,0,0.403872736,0,0,0
297.6576764,219.6601309,234.4900437,188.6500786,185.1367567,156.7026214,278.0520276,274.6778552,213.8253414
0.192285321,0,0,0,0,0,0,0,0.40344404
9.421980712,8.659678236,7.185985211,10.25670331,10.9429446,7.875518345,12.42312065,14.31478248,9.682656969
89.02810346,91.87707397,84.71898354,84.61780227,89.10683463,89.65974732,96.90034105,102.9004654,104.4920065
98.64236949,104.7609855,104.0076807,115.0216013,113.0026524,126.0082935,118.3584585,126.1360543,122.0418222
67.68443287,80.47164409,77.91120808,93.40926224,97.81652523,101.1701203,75.66809849,81.53202196,114.9815515
7.306842185,7.603619914,9.455243699,8.791459976,10.9429446,11.3084366,6.098622863,9.543188321,9.279212929
2.499709168,5.069079943,8.131509581,2.564175826,6.253111202,6.663900138,5.872747942,6.638739702,4.639606465
29.22736874,34.63871294,27.79841647,30.40379908,28.13900041,33.31950069,21.6839924,18.4639948,23.19803232
9.998836674,8.8708899,7.753299833,7.692527479,7.369738202,6.461963771,8.809121914,6.638739702,11.69987717
0,1.689693314,0,0,0.2233254,0.605809103,0,0,0
0.192285321,2.112116643,0.756419496,0,1.3399524,0.403872736,0,0.829842463,1.008610101
0,0,0,0,0,0.201936368,0,0,0
0,0,0,0.366310832,0,0,0,0,0
38.26477881,29.78084467,28.74394084,42.12574572,43.10180221,30.69432791,50.82185719,68.66946379,69.39237495
0.192285321,0,0,0.366310832,0,0,0,0,0
1023.919332,1085.416743,1092.269752,1011.750519,1093.177833,1132.863024,1081.263246,1106.387463,1095.35057
41.14905862,37.38446458,39.71202353,36.99739406,38.18864341,43.01244635,27.1049905,26.76241942,31.87207919
1.345997245,0,0.189104874,0.366310832,0.6699762,0.403872736,0,3.526830467,2.218942222
30.18879534,32.94901963,38.38828942,35.1658399,27.24569881,48.26279191,15.35949462,17.42669172,20.9790901
0,0,0,0,0,0,0,0,0
3.461135772,0.422423329,1.89104874,1.098932497,0.4466508,0.605809103,0.225874921,0,0
3.268850451,1.47848165,3.403887731,1.465243329,2.233254001,0.807745471,0,0.414921231,0.605166061
8.268268788,5.280291607,5.105831597,2.930486659,4.466508001,5.654218299,4.291623496,6.22381847,3.630996364
3.268850451,0.422423329,2.080153614,0.732621665,0.2233254,0.403872736,0.225874921,0,0.40344404
5.576274299,0.633634993,1.701943866,0,2.233254001,0.403872736,0.677624763,0.414921231,0.605166061
0,0.211211664,0.378209748,0,0,0,0.225874921,0,0
59.41616408,45.41050782,55.40772807,48.35302987,66.32764382,62.8022104,40.65748575,57.05166931,44.9840105
422.6431348,412.707592,369.3218189,397.8135639,350.1742273,373.7842169,440.9078455,424.0494984,406.4698707
37.88020817,19.64268478,27.6093116,28.20593409,28.36232581,28.47302786,31.17073908,32.36385605,30.05658101
29.41965406,16.05208649,16.26301916,18.31554162,28.58565121,19.18395494,24.62036637,30.70417112,30.25830303
32.68850451,35.06113627,32.14782857,20.51340661,24.11914321,35.94467347,36.13998734,30.28924989,22.39114424
112.1023419,125.8821519,123.107273,119.4173313,105.6329142,115.9114751,93.73809216,86.71853735,96.22140363
18.84396142,10.56058321,16.26301916,13.18718996,16.52607961,14.53941848,12.19724573,18.87891603,18.55842586
138.2531455,156.0854199,161.3064575,154.5831712,162.5808913,179.7233674,131.4592039,115.7630235,137.9778618
218.8206949,246.0615889,229.1951073,215.0244586,227.3452573,228.1880956,242.1379152,231.7335077,238.4354279
20.76681463,16.05208649,14.93928504,16.85029829,20.99258761,11.10650023,26.42736574,15.76700679,23.39975434
70.56871268,45.62171949,50.49100135,41.39312405,46.45168321,45.63761913,54.88760577,59.74865731,53.05289131
0,0.633634993,3.025677984,0,0.4466508,0,0,0,0.20172202
0,0,0.567314622,0,0,0,0,0,0
489.942997,511.1322276,514.1761523,523.4581794,526.6012934,558.9598662,505.7339478,485.8727619,532.5461333
232.8575233,247.5400705,221.4418074,217.9549452,231.3651145,218.6970864,240.1050409,254.3467148,278.9815539
49.60961273,48.78989445,37.0645553,45.78885404,59.62788182,45.03181003,38.17286163,36.51306836,48.61500687
2.88427981,0,0,1.465243329,0,0,0,0,0
32.68850451,24.71176472,23.63810925,28.93855575,39.75192121,34.32918253,47.6596083,42.52942621,46.79950869
62.49272921,57.02714936,55.40772807,60.80759817,57.84127862,57.95573757,69.3436007,59.33373608,62.13038222
62.49272921,57.02714936,55.40772807,60.80759817,57.84127862,57.95573757,69.3436007,59.33373608,62.13038222
24.99709168,36.11719459,33.28245782,38.46263739,33.05215921,38.97371899,28.46024003,26.96988004,34.29274343
100.9497933,90.18738065,77.15478858,102.9333439,110.546073,102.1798021,111.1304611,111.19889,134.1451434
1.345997245,1.689693314,0.567314622,2.930486659,0,1.81742731,2.258749209,1.659684925,2.420664242
192.6698913,199.3838111,213.6885076,206.9656203,192.7298203,211.0235044,159.2418192,145.8448128,180.7429301
192.6698913,199.3838111,213.6885076,206.9656203,192.7298203,211.0235044,159.2418192,145.8448128,180.7429301
192.6698913,199.3838111,213.6885076,206.9656203,192.7298203,211.0235044,159.2418192,145.8448128,180.7429301
93.83523648,93.14434395,81.31509581,72.89585563,97.81652523,65.22544681,120.1654579,125.0987513,100.054122
7.691412826,9.293313229,6.240460841,9.157770808,9.156341403,11.10650023,4.743373338,4.979054776,5.648216566
20.38224399,17.10814481,17.01943866,22.34496077,19.87596061,24.83817324,30.04136447,38.3802139,38.73062788
30.57336598,25.13418805,24.20542387,27.47331242,23.44916701,25.64591871,23.49099177,23.8579708,21.9877002
165.5576611,170.6590247,183.9990424,204.4014444,178.6603201,205.9750952,143.2046998,145.8448128,161.5793382
15.95968161,20.06510811,16.45212404,10.98932497,16.30275421,13.12586391,17.39236891,20.33114034,21.9877002
0.192285321,0.211211664,0,0,0,0,0,0,0
157.097107,157.3526899,179.8387351,161.9093879,154.7645022,155.0871305,166.6956916,161.6118196,171.6654392
1.922853207,0,0,1.831554162,2.009928601,1.211618207,1.806999367,4.149212314,3.227552323
30.95793662,22.38843641,16.26301916,26.37437993,28.13900041,17.16459127,26.65324066,45.0189536,41.75645818
94.41209244,79.62679744,75.07463497,74.36109896,96.69989823,78.75518345,113.1633354,122.4017632,109.938501
405.7220266,473.3253397,454.2299073,448.3644588,516.1049996,532.7081383,396.636361,371.1470414,444.3936105
573.3948262,646.5189044,614.0235258,628.2230774,606.775112,639.9363497,638.5484013,603.2954704,590.6420751
0,0,0,0,0,0,0,0.207460616,0
15.57511097,14.15118151,20.61243126,10.25670331,14.0695002,12.92392754,16.48886922,16.38938864,13.91881939
18.45939078,9.504524893,9.266138825,13.91981163,8.039714403,7.47164561,11.06787112,15.76700679,12.30504323
19.80538803,10.56058321,12.67002656,13.5535008,18.31268281,10.09681839,19.87699304,18.67145541,12.70848727
26.91994489,16.26329815,16.07391429,20.51340661,19.42930981,16.76071853,16.03711938,24.68781327,25.61869657
0.192285321,0,0.189104874,0,0,0,0.225874921,0.207460616,0
8.460554109,4.224233286,7.375090085,5.494662485,4.466508001,8.077454713,4.291623496,2.696988004,2.824108283
164.4039492,131.5848669,124.4310071,134.8023863,149.628018,132.4702573,155.1760706,181.3205781,169.446497
2.499709168,2.9569633,1.701943866,3.296797491,4.689833401,2.423236414,5.646873021,6.846200317,6.455104646
0.384570641,0,0,0,0,0,0,0,0.20172202
1.730567886,1.267269986,1.512838992,1.465243329,2.233254001,0.807745471,1.806999367,1.659684925,2.824108283
0,0,0,0,0,0,0,0,0
7.691412826,1.689693314,1.323734118,1.098932497,0,2.625172782,0.677624763,1.037303078,0
9.421980712,8.026043243,7.375090085,4.76204082,6.476436602,5.048409196,6.324497784,6.638739702,3.832718384
242.0872187,246.4840122,265.5032431,246.893501,246.9978925,257.0649962,242.589665,235.6752594,247.3111968
18.6516761,7.39240825,11.72450219,12.82087913,16.97273041,12.72199117,21.23224256,32.98623789,31.06519111
18.6516761,7.39240825,11.72450219,12.82087913,16.97273041,12.72199117,21.23224256,32.98623789,31.06519111
0.961426603,0,0,0.732621665,0,1.009681839,0,0.414921231,1.008610101
2.499709168,3.168174964,1.701943866,0.732621665,1.5632778,0,2.258749209,0,0
4.807133016,5.280291607,3.782097479,6.22728415,5.583135002,4.64453646,6.550372705,7.883503396,6.253382626
10.38340732,10.34937155,11.53539731,15.75136579,10.4962938,15.95297306,10.39024636,10.16557017,9.88437899
90.56638603,99.69190555,95.68706623,109.8932497,110.7693984,114.9017933,71.15060007,66.1799364,78.06642182
14.22911373,15.84087482,18.9104874,15.75136579,20.09928601,21.40525499,14.45599493,13.07001879,11.90159919
129.9848768,127.9942686,151.2838992,151.2863737,168.3873517,183.358222,136.2025773,143.562746,140.196804
14.61368437,18.79783812,19.28869714,16.11767662,21.43923841,19.78976405,15.58536954,12.44763694,14.52398545
0.576855962,0.844846657,1.323734118,0.366310832,1.5632778,2.82710915,2.484624129,2.074606157,1.412054141
134.5997245,131.3736552,156.2006259,154.5831712,173.3005105,189.2143767,143.6564497,148.7492614,146.2484646
1083.143211,1112.874259,1138.600446,1081.349577,1176.924858,1136.901751,1065.677877,1060.746128,1234.740486
1083.143211,1112.874259,1138.600446,1081.349577,1176.924858,1136.901751,1065.677877,1060.746128,1234.740486
1083.143211,1112.874259,1138.600446,1081.349577,1176.924858,1136.901751,1065.677877,1060.746128,1234.740486
180.3636308,169.8141781,169.4379671,160.8104554,183.3501535,188.0027585,177.9894376,174.6818384,198.2927459
1083.143211,1112.874259,1138.600446,1081.349577,1176.924858,1136.901751,1065.677877,1060.746128,1234.740486
169.0187969,144.8912017,147.8800114,145.7917113,149.8513434,128.4315299,171.21319,180.0758144,150.8880711
813.5591917,863.4332836,858.9143376,871.4534701,910.2743307,852.9792177,717.8304985,748.5179014,725.5941067
249.9709168,249.0185522,252.076797,240.299906,308.8590283,316.6362248,250.9470371,237.7498656,248.5215289
48.64818612,69.48863755,71.10343261,61.90653066,64.98769142,92.8907292,46.98198354,43.56672929,62.73554828
249.9709168,249.0185522,252.076797,240.299906,308.8590283,316.6362248,250.9470371,237.7498656,248.5215289
0,0,0,0,0,0,0.225874921,0,0
101.5266493,95.2564606,81.88241043,72.89585563,81.73709643,78.55324709,104.3542134,111.19889,87.14391273
99.6037961,82.37254907,82.0715153,76.55896396,88.21353303,65.02351044,109.3234617,122.1943026,99.8524
139.0222868,121.446707,117.8123365,90.11246475,107.8661682,98.5449475,144.1081995,156.4253042,134.1451434
476.2907393,511.5546509,507.3683769,497.0837995,521.2414838,541.1894658,474.1114589,509.7307327,523.0651984
0,0.211211664,0,0.366310832,0.4466508,0.403872736,0.677624763,1.659684925,0.605166061
0.384570641,0.211211664,0.189104874,0,0,0,0,0,0.20172202
22.68966784,4.646656614,5.105831597,4.76204082,7.816389002,7.47164561,4.291623496,5.393976008,5.244772525
16.34425226,3.590598293,5.484041345,3.296797491,2.456579401,3.432918253,0.451749842,0,0.806888081
21.72824123,14.7848165,12.85913143,16.11767662,18.53600821,14.53941848,23.94274161,26.55495881,24.81180848
75.95270166,71.38954253,65.99760102,51.64982736,61.86113582,55.73443752,73.40934928,68.25454256,47.20295273
232.8575233,268.027602,262.0993553,243.5967035,254.1443053,222.9377501,248.9141628,225.9246105,236.2164857
232.8575233,268.027602,262.0993553,243.5967035,254.1443053,222.9377501,248.9141628,225.9246105,236.2164857
232.8575233,268.027602,262.0993553,243.5967035,254.1443053,222.9377501,248.9141628,225.9246105,236.2164857
18.84396142,7.814831579,13.61555093,13.5535008,11.8362462,11.3084366,10.39024636,13.89986125,14.32226343
8.460554109,9.293313229,5.862251093,5.128351653,8.933016003,8.885200185,11.29374604,11.20287325,8.674046868
0,0,0,0,0.6699762,1.009681839,1.581124446,0,1.008610101
18.45939078,12.03906486,19.28869714,16.11767662,26.35239721,17.16459127,31.62248892,36.72052897,33.68757737
0,0.422423329,1.134629244,0.732621665,0.8933016,1.211618207,1.806999367,0,0.605166061
7.499127505,9.715736557,4.916726723,4.029419156,7.593063602,3.230981885,7.227997467,5.808897239,5.043050505
10.76797796,10.77179488,9.455243699,14.65243329,11.16627,9.894882024,12.87487049,9.335727705,14.92742949
145.7522731,106.0282555,100.603793,121.2488855,123.7222716,104.4011022,130.7815792,138.7911519,130.7158691
0,0.211211664,0,0,0.2233254,0.403872736,0,0.207460616,0.20172202
8.075983467,0,4.349412101,4.395729988,5.359809602,4.240663724,6.324497784,8.505885243,6.455104646
12.1139752,1.267269986,3.214782857,4.395729988,0,3.230981885,2.032874288,3.319369851,2.420664242
2.115138527,0.633634993,1.323734118,2.197864994,5.359809602,0.807745471,2.936373971,3.526830467,1.613776162
53.26303382,34.63871294,33.09335294,43.59098905,37.29534181,28.8769006,55.11348069,60.78596039,71.81303919
5.96084494,5.491503272,3.214782857,2.197864994,2.233254001,2.019363678,1.355249525,2.489527388,3.630996364
17.30567886,11.19421821,9.266138825,9.157770808,14.7394764,11.71230933,10.8419962,18.25653418,15.53259556
0,0.211211664,0,0,0.4466508,0.403872736,0.225874921,0.207460616,0.40344404
2.691994489,3.590598293,1.89104874,1.831554162,2.903230201,1.009681839,2.032874288,1.45222431,2.622386263
332.6536047,371.3101058,362.8922531,385.3589956,377.4199261,418.2102178,356.6565,368.0351322,380.6494521
332.6536047,371.3101058,362.8922531,385.3589956,377.4199261,418.2102178,356.6565,368.0351322,380.6494521
130.1771621,112.7870287,89.44660539,93.77557307,82.18374723,90.06362005,124.4570814,122.4017632,130.7158691
168.4419409,215.0134742,235.0573583,239.5672843,234.2683447,255.0456326,154.7243208,139.6209944,167.8327208
245.3560691,277.5321269,260.7756212,262.2785559,268.6604563,282.1051059,273.5345292,258.2884665,264.2558465
6.922271543,7.814831579,3.592992605,6.959905814,4.466508001,4.442600092,6.776247626,5.601436623,6.051660606
0.769141283,0.844846657,0,0.732621665,0,0,0.451749842,0.829842463,1.008610101
0.384570641,1.689693314,0.189104874,0.366310832,0.4466508,0.605809103,0.903499683,0.414921231,0.806888081
11.34483392,6.336349929,6.618670589,4.76204082,6.253111202,7.47164561,10.8419962,7.67604278,14.32226343
32.68850451,24.71176472,23.63810925,28.93855575,39.75192121,34.32918253,47.6596083,42.52942621,46.79950869
2.307423848,3.379386629,3.403887731,2.930486659,2.233254001,1.009681839,5.19512318,3.526830467,3.832718384
2.88427981,4.224233286,2.269258488,0.732621665,3.796531801,5.452281931,2.032874288,2.489527388,3.227552323
294.9656819,294.6402717,297.6510716,315.0273158,298.1394091,301.8948699,292.2821476,303.929802,309.0381349
42.11048522,10.34937155,9.266138825,16.11767662,6.253111202,7.47164561,2.484624129,5.186515392,1.412054141
1516.362039,1538.043339,1536.098891,1443.63099,1530.225641,1606.403806,1533.013088,1448.697479,1503.030772
0,0.422423329,0,0,0.6699762,0.201936368,0.903499683,0.207460616,1.412054141
185.1707638,176.784163,175.1111133,156.0484146,187.8166615,176.2904491,197.1888059,197.7099667,183.5670384
18.84396142,8.659678236,9.833453446,5.128351653,4.243182601,4.240663724,3.388123813,4.564133545,2.017220202
171.9030767,181.0083963,171.7072256,160.0778337,181.7868757,170.6362308,187.0244345,171.9848504,174.6912695
171.9030767,181.0083963,171.7072256,160.0778337,181.7868757,170.6362308,187.0244345,171.9848504,174.6912695
6.345415581,8.659678236,7.753299833,5.860973317,9.379666803,4.442600092,9.712621597,6.846200317,8.068880808
1.153711924,1.689693314,0.756419496,1.465243329,0.8933016,2.019363678,1.581124446,4.771594161,4.236162424
2273.773917,2402.955105,2432.834204,2208.121697,2090.102419,1929.098122,2331.932683,2389.738832,2134.017252
11.72940456,6.547561593,9.077033951,9.157770808,5.583135002,5.048409196,11.29374604,9.335727705,8.875768889
881.0513392,906.7316748,926.8029873,918.3412566,886.8251637,915.3775554,906.6619323,858.6794883,887.1734448
11.72940456,6.547561593,9.077033951,9.157770808,5.583135002,5.048409196,11.29374604,9.335727705,8.875768889
4.422562375,1.267269986,1.512838992,1.465243329,0,0.403872736,0,0.207460616,0
115.5634777,41.81990953,47.08711362,56.04555735,38.85861961,46.04149187,34.33298797,34.02354097,30.46002505
3.268850451,0.211211664,0.567314622,1.831554162,2.456579401,0.403872736,0.451749842,1.037303078,0.605166061
0.961426603,0,0,0,0,0,0,0,0
41.14905862,39.49658122,40.09023328,42.12574572,39.30527041,43.01244635,48.78898291,39.41751698,48.81672889
129.2157355,121.2354953,128.5913143,137.732873,177.9903439,172.4536581,157.8865697,164.7237288,181.7515402
109.4103474,109.4076421,114.9757634,106.5964522,126.6255018,108.6417659,140.2683259,126.1360543,126.0762626
0,0,0,0,0,0,0,0,0
1.730567886,0.633634993,1.134629244,0,0.2233254,0.201936368,0,0.207460616,0
34.22678708,34.63871294,33.84977244,28.93855575,31.48888141,30.49239154,40.20573591,51.6576933,40.74784808
870.2833613,992.2723988,927.7485117,989.4055581,987.9915699,1058.752377,924.5060511,919.0505274,1014.056596
11.92168988,15.41845149,11.91360706,6.593594982,13.399524,9.491009288,20.32874288,17.63415233,17.75153778
18.84396142,26.40145804,21.93616538,26.74069076,14.2928256,16.15490943,28.00849019,24.27289203,27.23247273
3.653421092,11.19421821,6.240460841,5.128351653,4.243182601,4.038727357,4.969248259,4.149212314,6.051660606
231.3192407,230.6431374,222.3873318,206.9656203,223.7720509,211.0235044,213.6776751,206.6307732,206.7650707
0,0.211211664,0,0,0,0,0,0.207460616,0
44.99476503,40.34142788,41.98128202,49.8182732,44.88840541,52.705392,33.42948829,30.4967105,45.79089858
102.8726465,101.5928105,107.2224635,94.87450557,123.7222716,110.6611296,90.57584326,97.29902875,107.7195588
0.192285321,0,0,0,0,0,0,0.207460616,0.20172202
34.03450176,20.48753144,16.26301916,17.58291995,16.07942881,17.77040037,15.35949462,29.25194681,20.9790901
55.18588703,50.47958777,57.86609143,57.87711151,56.27800082,60.78284672,39.97986099,34.85338343,45.79089858
